order_item_id,order_id,product_id,quantity,unit_price,discount,line_total,_ingested_at,_source_file,rejection_reason_code,quarantined_at
117152,59050,999999,2,10194.65,0.0,20389.3,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
117402,59177,999999,1,318.76,15.94,302.82,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
117642,59314,999999,1,7658.77,382.94,7275.83,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
118044,59522,999999,1,8220.02,411.0,7809.02,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
118240,59622,999999,5,1465.58,732.79,6595.11,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
118413,59715,999999,1,3248.73,0.0,3248.73,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
118869,59951,999999,1,1420.67,0.0,1420.67,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
119539,60308,999999,1,4916.7,491.67,4425.03,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
119758,60430,999999,2,1984.96,0.0,3969.92,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
119985,60548,999999,1,49319.41,7397.91,41921.5,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120067,60588,999999,2,4280.19,0.0,8560.38,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120131,60618,999999,1,7041.43,0.0,7041.43,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120184,60647,999999,2,48339.12,0.0,96678.24,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120195,60654,999999,3,1148.01,344.4,3099.63,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120214,60666,999999,1,33995.23,0.0,33995.23,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120333,60729,999999,1,22000.19,0.0,22000.19,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120662,60909,999999,1,498.5,74.77,423.73,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120664,60910,999999,3,8493.63,0.0,25480.89,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120683,60922,999999,1,1876.1,0.0,1876.1,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120725,60942,999999,1,1259.8,0.0,1259.8,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
120776,60967,999999,1,531.56,26.58,504.98,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
121160,61155,999999,2,480.59,192.24,768.94,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
121171,61162,999999,1,118.92,23.78,95.14,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
121423,61296,999999,1,899.42,0.0,899.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
121548,61360,999999,1,599.4,0.0,599.4,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
121709,61451,999999,1,4663.96,466.4,4197.56,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
121807,61497,999999,1,7758.19,0.0,7758.19,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122352,61792,999999,1,798.78,39.94,758.84,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122387,61813,999999,10,467.82,0.0,4678.2,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122510,61872,999999,2,8857.18,3542.87,14171.49,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122535,61885,999999,1,597.12,0.0,597.12,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122673,61959,999999,1,3458.42,345.84,3112.58,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122919,62092,999999,1,994.03,0.0,994.03,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122929,62099,999999,2,13785.37,0.0,27570.74,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
122953,62115,999999,2,7438.65,0.0,14877.3,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123278,62292,999999,1,3400.52,340.05,3060.47,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123354,62339,999999,1,2593.56,518.71,2074.85,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123458,62390,999999,3,16535.44,0.0,49606.32,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123577,62452,999999,1,5330.99,266.55,5064.44,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123710,62519,999999,4,457.3,0.0,1829.2,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123767,62555,999999,1,10026.32,501.32,9525.0,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123824,62583,999999,1,7043.05,0.0,7043.05,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123919,62632,999999,2,8316.58,0.0,16633.16,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
123983,62663,999999,2,5242.01,0.0,10484.02,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124032,62694,999999,1,213.7,0.0,213.7,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124274,62821,999999,1,5326.18,0.0,5326.18,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124363,62865,999999,2,1377.67,0.0,2755.34,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124439,62910,999999,1,30360.41,0.0,30360.41,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124771,63090,999999,3,7047.2,1057.08,20084.52,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124810,63116,999999,3,5624.17,3374.5,13498.01,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124962,63189,999999,2,40555.21,0.0,81110.42,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
124983,63200,999999,1,76.75,0.0,76.75,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
125094,63255,999999,2,871.96,261.59,1482.33,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
125403,63422,999999,1,7269.53,0.0,7269.53,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
125898,63678,999999,1,17143.84,0.0,17143.84,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
126157,63820,999999,1,4468.77,446.88,4021.89,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
126288,63880,999999,3,414.17,62.13,1180.38,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
126495,63992,999999,1,5808.74,0.0,5808.74,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
126556,64028,999999,2,11316.97,0.0,22633.94,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
126615,64059,999999,3,529.36,0.0,1588.08,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
126768,64148,999999,1,7521.65,0.0,7521.65,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
127015,64283,999999,1,587.45,0.0,587.45,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
127422,64503,999999,3,1236.63,0.0,3709.89,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
127487,64537,999999,1,3118.14,0.0,3118.14,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
127519,64552,999999,1,9874.2,493.71,9380.49,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
128150,64896,999999,2,4986.45,1994.58,7978.32,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
128172,64908,999999,2,42559.13,0.0,85118.26,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
128927,65303,999999,1,1070.1,0.0,1070.1,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
129019,65345,999999,4,3748.73,2249.24,12745.68,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
129126,65404,999999,1,2913.46,0.0,2913.46,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
129379,65542,999999,1,10022.72,501.14,9521.58,2026-09-02 23:22:46.485392,order_items.csv,ERR_ORPHAN_PRODUCT_KEY,2026-09-02 23:28:07.281729+05:30
